"id","score","timestamp"
"5335","8.4","2025-04-10 21:47:05"
"5336","8.3","2025-04-10 21:47:07"
"5337","8.4","2025-04-10 21:47:09"
"5338","8.4","2025-04-10 21:47:12"
"5339","8.2","2025-04-10 21:47:14"
"5340","8.1","2025-04-10 21:47:16"
"5341","8.3","2025-04-10 21:47:18"
"5342","8.3","2025-04-10 21:47:20"
"5343","8.4","2025-04-10 21:47:22"
"5344","8.4","2025-04-10 21:47:24"
"5345","8.4","2025-04-10 21:47:26"
"5346","8.4","2025-04-10 21:47:28"
"5347","8.4","2025-04-10 21:47:30"
"5348","8.4","2025-04-10 21:47:32"
"5349","8.4","2025-04-10 21:47:34"
"5350","8.4","2025-04-10 21:47:36"
"5351","8.4","2025-04-10 21:47:38"
"5352","8.4","2025-04-10 21:47:40"
"5353","8.4","2025-04-10 21:47:42"
"5354","8.3","2025-04-10 21:47:44"
"5355","8.3","2025-04-10 21:47:46"
"5356","8.3","2025-04-10 21:47:48"
"5357","8.3","2025-04-10 21:47:50"
"5358","8.3","2025-04-10 21:47:52"
"5359","8.4","2025-04-10 21:47:54"
"5360","8.3","2025-04-10 21:47:56"
"5361","8.1","2025-04-10 21:47:58"
"5362","8.4","2025-04-10 21:48:00"
"5363","8.2","2025-04-10 21:48:02"
"5364","8.4","2025-04-10 21:48:04"
"5365","8.4","2025-04-10 21:48:06"
"5366","8.3","2025-04-10 21:48:08"
"5367","8.4","2025-04-10 21:48:10"
"5368","8.4","2025-04-10 21:48:12"
"5369","8.2","2025-04-10 21:48:14"
"5370","8.3","2025-04-10 21:48:16"
"5371","8.3","2025-04-10 21:48:18"
"5372","8.4","2025-04-10 21:48:20"
"5373","8.3","2025-04-10 21:48:22"
"5374","8.4","2025-04-10 21:48:24"
"5375","8.4","2025-04-10 21:48:26"
"5376","8.3","2025-04-10 21:48:28"
"5377","8.2","2025-04-10 21:48:30"
"5378","8.3","2025-04-10 21:48:32"
"5379","8.4","2025-04-10 21:48:34"
"5380","8.4","2025-04-10 21:48:36"
"5381","8.4","2025-04-10 21:48:38"
"5382","8.3","2025-04-10 21:48:40"
"5383","8.4","2025-04-10 21:48:42"
"5384","8.4","2025-04-10 21:48:44"
"5385","8.3","2025-04-10 21:48:46"
"5386","8.3","2025-04-10 21:48:48"
"5387","8.4","2025-04-10 21:48:50"
"5388","8.4","2025-04-10 21:48:52"
"5389","8.4","2025-04-10 21:48:54"
"5390","8.4","2025-04-10 21:48:56"
"5391","8.4","2025-04-10 21:48:58"
"5392","8.4","2025-04-10 21:49:00"
"5393","8.4","2025-04-10 21:49:02"
"5394","8.3","2025-04-10 21:49:04"
"5395","8.4","2025-04-10 21:49:06"
"5396","8.3","2025-04-10 21:49:08"
"5397","8.3","2025-04-10 21:49:10"
"5398","8.4","2025-04-10 21:49:12"
"5399","8.4","2025-04-10 21:49:14"
"5400","8.4","2025-04-10 21:49:16"
"5401","8.4","2025-04-10 21:49:18"
"5402","8.4","2025-04-10 21:49:20"
"5403","8.4","2025-04-10 21:49:22"
"5404","8.4","2025-04-10 21:49:24"
"5405","8.4","2025-04-10 21:49:26"
"5406","8.3","2025-04-10 21:49:28"
"5407","8.4","2025-04-10 21:49:30"
"5408","8.3","2025-04-10 21:49:32"
"5409","8.3","2025-04-10 21:49:34"
"5410","8.4","2025-04-10 21:49:36"
"5411","8.1","2025-04-10 21:49:38"
"5412","8.4","2025-04-10 21:49:40"
"5413","8.4","2025-04-10 21:49:42"
"5414","8.4","2025-04-10 21:49:44"
"5415","8.3","2025-04-10 21:49:46"
"5416","8.3","2025-04-10 21:49:48"
"5417","8.3","2025-04-10 21:49:50"
"5418","8.4","2025-04-10 21:49:52"
"5419","8.4","2025-04-10 21:49:54"
"5420","8.4","2025-04-10 21:49:56"
"5421","8.4","2025-04-10 21:49:59"
"5422","8.4","2025-04-10 21:50:01"
"5423","8.3","2025-04-10 21:50:02"
"5424","8.4","2025-04-10 21:50:05"
"5425","8.4","2025-04-10 21:50:07"
"5426","8.4","2025-04-10 21:50:08"
"5427","8.4","2025-04-10 21:50:10"
"5428","8.2","2025-04-10 21:50:13"
"5429","8.2","2025-04-10 21:50:15"
"5430","8.4","2025-04-10 21:50:17"
"5431","8.3","2025-04-10 21:50:19"
"5432","8.3","2025-04-10 21:50:21"
"5433","8.4","2025-04-10 21:50:23"
"5434","8.2","2025-04-10 21:50:25"
"5435","8.4","2025-04-10 21:50:27"
"5436","8.3","2025-04-10 21:50:29"
"5437","8.4","2025-04-10 21:50:31"
"5438","8.2","2025-04-10 21:50:33"
"5439","8.3","2025-04-10 21:50:35"
"5440","8.4","2025-04-10 21:50:37"
"5441","8.3","2025-04-10 21:50:39"
"5442","8.3","2025-04-10 21:50:41"
"5443","8.4","2025-04-10 21:50:43"
"5444","8.3","2025-04-10 21:50:45"
"5445","8.3","2025-04-10 21:50:47"
"5446","8.3","2025-04-10 21:50:49"
"5447","8.3","2025-04-10 21:50:51"
"5448","8.3","2025-04-10 21:50:53"
"5449","8.3","2025-04-10 21:50:55"
"5450","8.4","2025-04-10 21:50:57"
"5451","8.3","2025-04-10 21:50:59"
"5452","8.4","2025-04-10 21:51:01"
"5453","8.3","2025-04-10 21:51:03"
"5454","8.3","2025-04-10 21:51:05"
"5455","8.3","2025-04-10 21:51:07"
"5456","8.4","2025-04-10 21:51:09"
"5457","8.4","2025-04-10 21:51:11"
"5458","8.4","2025-04-10 21:51:13"
"5459","8.4","2025-04-10 21:51:15"
"5460","8.4","2025-04-10 21:51:17"
"5461","8.3","2025-04-10 21:51:19"
"5462","8.4","2025-04-10 21:51:21"
"5463","8.4","2025-04-10 21:51:23"
"5464","8.4","2025-04-10 21:51:25"
"5465","8.4","2025-04-10 21:51:27"
"5466","8.4","2025-04-10 21:51:29"
"5467","8.3","2025-04-10 21:51:31"
"5468","8.4","2025-04-10 21:51:33"
"5469","8.2","2025-04-10 21:51:35"
"5470","8.4","2025-04-10 21:51:37"
"5471","8.3","2025-04-10 21:51:39"
"5472","8.4","2025-04-10 21:51:41"
"5473","8.4","2025-04-10 21:51:43"
"5474","8.4","2025-04-10 21:51:45"
"5475","8.4","2025-04-10 21:51:47"
"5476","8.4","2025-04-10 21:51:49"
"5477","8.3","2025-04-10 21:51:51"
"5478","8.4","2025-04-10 21:51:53"
"5479","8.4","2025-04-10 21:51:55"
"5480","8.4","2025-04-10 21:51:57"
"5481","8.3","2025-04-10 21:51:59"
"5482","8.1","2025-04-10 21:52:01"
"5483","8.4","2025-04-10 21:52:03"
"5484","8.4","2025-04-10 21:52:05"
"5485","8.3","2025-04-10 21:52:07"
"5486","8.4","2025-04-10 21:52:09"
"5487","8.4","2025-04-10 21:52:11"
"5488","8.1","2025-04-10 21:52:13"
"5489","8.3","2025-04-10 21:52:15"
"5490","8.4","2025-04-10 21:52:17"
"5491","8.3","2025-04-10 21:52:19"
"5492","8.4","2025-04-10 21:52:21"
"5493","8.4","2025-04-10 21:52:23"
"5494","8.4","2025-04-10 21:52:25"
"5495","8.3","2025-04-10 21:52:27"
"5496","8.4","2025-04-10 21:52:29"
"5497","8.4","2025-04-10 21:52:31"
"5498","8.1","2025-04-10 21:52:34"
"5499","8.4","2025-04-10 21:52:36"
"5500","8.3","2025-04-10 21:52:38"
"5501","8.4","2025-04-10 21:52:40"
"5502","8.4","2025-04-10 21:52:42"
"5503","8.4","2025-04-10 21:52:44"
"5504","8.4","2025-04-10 21:52:46"
"5505","8.4","2025-04-10 21:52:48"
"5506","8.4","2025-04-10 21:52:50"
"5507","8.4","2025-04-10 21:52:52"
"5508","8.3","2025-04-10 21:52:54"
"5509","8.4","2025-04-10 21:52:56"
"5510","8.2","2025-04-10 21:52:58"
"5511","8.4","2025-04-10 21:53:00"
"5512","8.4","2025-04-10 21:53:02"
"5513","8.4","2025-04-10 21:53:04"
"5514","8.4","2025-04-10 21:53:06"
"5515","8.4","2025-04-10 21:53:08"
"5516","8.4","2025-04-10 21:53:10"
"5517","8.4","2025-04-10 21:53:12"
"5518","8.2","2025-04-10 21:53:14"
"5519","8.4","2025-04-10 21:53:16"
"5520","8.4","2025-04-10 21:53:18"
"5521","8.4","2025-04-10 21:53:20"
"5522","8.4","2025-04-10 21:53:22"
"5523","8.4","2025-04-10 21:53:24"
"5524","8.4","2025-04-10 21:53:26"
"5525","8.4","2025-04-10 21:53:28"
"5526","8.4","2025-04-10 21:53:30"
"5527","8.4","2025-04-10 21:53:32"
"5528","8.4","2025-04-10 21:53:34"
"5529","8.3","2025-04-10 21:53:36"
"5530","8.4","2025-04-10 21:53:38"
"5531","8.4","2025-04-10 21:53:40"
"5532","8.4","2025-04-10 21:53:42"
"5533","8.4","2025-04-10 21:53:44"
"5534","8.4","2025-04-10 21:53:46"
"5535","8.4","2025-04-10 21:53:48"
"5536","8.2","2025-04-10 21:53:50"
"5537","8.4","2025-04-10 21:53:52"
"5538","8.1","2025-04-10 21:53:54"
"5539","8.1","2025-04-10 21:53:56"
"5540","8.4","2025-04-10 21:53:58"
"5541","8.4","2025-04-10 21:54:00"
"5542","8.4","2025-04-10 21:54:02"
"5543","8.3","2025-04-10 21:54:04"
"5544","8.4","2025-04-10 21:54:06"
"5545","8.4","2025-04-10 21:54:08"
"5546","8.4","2025-04-10 21:54:10"
"5547","8.4","2025-04-10 21:54:12"
"5548","8.5","2025-04-10 21:54:14"
"5549","8.4","2025-04-10 21:54:16"
"5550","8.4","2025-04-10 21:54:18"
"5551","8.4","2025-04-10 21:54:20"
"5552","8.2","2025-04-10 21:54:22"
"5553","8.1","2025-04-10 21:54:24"
"5554","8.1","2025-04-10 21:54:26"
"5555","8.2","2025-04-10 21:54:28"
"5556","8.2","2025-04-10 21:54:30"
"5557","8.2","2025-04-10 21:54:32"
"5558","8.4","2025-04-10 21:54:34"
"5559","8.4","2025-04-10 21:54:36"
"5560","8.4","2025-04-10 21:54:38"
"5561","8.4","2025-04-10 21:54:40"
"5562","8.3","2025-04-10 21:54:42"
"5563","8.4","2025-04-10 21:54:44"
"5564","8.4","2025-04-10 21:54:47"
"5565","8.3","2025-04-10 21:54:49"
"5566","8.3","2025-04-10 21:54:50"
"5567","8.4","2025-04-10 21:54:53"
"5568","8.4","2025-04-10 21:54:55"
"5569","8.4","2025-04-10 21:54:57"
"5570","8.4","2025-04-10 21:54:59"
"5571","8.4","2025-04-10 21:55:01"
"5572","8.4","2025-04-10 21:55:03"
"5573","8.4","2025-04-10 21:55:05"
"5574","8.4","2025-04-10 21:55:07"
"5575","8.4","2025-04-10 21:55:09"
"5576","8.2","2025-04-10 21:55:11"
"5577","8.3","2025-04-10 21:55:13"
"5578","8.4","2025-04-10 21:55:15"
"5579","8.4","2025-04-10 21:55:17"
"5580","8.4","2025-04-10 21:55:19"
"5581","8.4","2025-04-10 21:55:21"
"5582","8.3","2025-04-10 21:55:23"
"5583","8.4","2025-04-10 21:55:25"
"5584","8.4","2025-04-10 21:55:27"
"5585","8.4","2025-04-10 21:55:29"
"5586","8.3","2025-04-10 21:55:31"
"5587","8.4","2025-04-10 21:55:33"
"5588","8.4","2025-04-10 21:55:35"
"5589","8.3","2025-04-10 21:55:37"
"5590","8.3","2025-04-10 21:55:39"
"5591","8.3","2025-04-10 21:55:41"
"5592","8.4","2025-04-10 21:55:43"
"5593","8.2","2025-04-10 21:55:45"
"5594","8.3","2025-04-10 21:55:47"
"5595","8.4","2025-04-10 21:55:49"
"5596","8.4","2025-04-10 21:55:51"
"5597","8.4","2025-04-10 21:55:53"
"5598","8.4","2025-04-10 21:55:55"
"5599","8.2","2025-04-10 21:55:57"
"5600","8.4","2025-04-10 21:55:59"
"5601","8.4","2025-04-10 21:56:01"
"5602","8.4","2025-04-10 21:56:03"
"5603","8.4","2025-04-10 21:56:05"
"5604","8.3","2025-04-10 21:56:07"
"5605","8.4","2025-04-10 21:56:09"
"5606","8.4","2025-04-10 21:56:11"
"5607","8.1","2025-04-10 21:56:13"
"5608","8.4","2025-04-10 21:56:15"
"5609","8.4","2025-04-10 21:56:17"
"5610","8.4","2025-04-10 21:56:19"
"5611","8.3","2025-04-10 21:56:21"
"5612","8.4","2025-04-10 21:56:23"
"5613","8.4","2025-04-10 21:56:25"
"5614","8.4","2025-04-10 21:56:27"
"5615","8.4","2025-04-10 21:56:29"
"5616","8.3","2025-04-10 21:56:31"
"5617","8.1","2025-04-10 21:56:33"
"5618","8.4","2025-04-10 21:56:35"
"5619","8.4","2025-04-10 21:56:37"
"5620","8.4","2025-04-10 21:56:39"
"5621","8.2","2025-04-10 21:56:41"
"5622","8.4","2025-04-10 21:56:43"
"5623","8.4","2025-04-10 21:56:45"
"5624","8.3","2025-04-10 21:56:47"
"5625","8.3","2025-04-10 21:56:49"
"5626","8.4","2025-04-10 21:56:51"
"5627","8.4","2025-04-10 21:56:53"
"5628","8.3","2025-04-10 21:56:55"
"5629","8.4","2025-04-10 21:56:57"
"5630","8.4","2025-04-10 21:56:59"
"5631","8.4","2025-04-10 21:57:01"
"5632","8.4","2025-04-10 21:57:03"
"5633","8.4","2025-04-10 21:57:05"
"5634","8.4","2025-04-10 21:57:07"
"5635","8.4","2025-04-10 21:57:09"
"5636","8.4","2025-04-10 21:57:11"
"5637","8.1","2025-04-10 21:57:13"
"5638","8.4","2025-04-10 21:57:15"
"5639","8.3","2025-04-10 21:57:17"
"5640","8.3","2025-04-10 21:57:19"
"5641","8.4","2025-04-10 21:57:21"
"5642","8.4","2025-04-10 21:57:23"
"5643","8.4","2025-04-10 21:57:26"
"5644","8.3","2025-04-10 21:57:27"
"5645","8.3","2025-04-10 21:57:29"
"5646","8.3","2025-04-10 21:57:31"
"5647","8.4","2025-04-10 21:57:33"
"5648","8.3","2025-04-10 21:57:36"
"5649","8.4","2025-04-10 21:57:38"
"5650","8.4","2025-04-10 21:57:40"
"5651","8.4","2025-04-10 21:57:42"
"5652","8.4","2025-04-10 21:57:44"
"5653","8.3","2025-04-10 21:57:46"
"5654","8.4","2025-04-10 21:57:48"
"5655","8.2","2025-04-10 21:57:50"
"5656","8.2","2025-04-10 21:57:52"
"5657","8.3","2025-04-10 21:57:54"
"5658","8.1","2025-04-10 21:57:56"
"5659","8.4","2025-04-10 21:57:58"
"5660","8.4","2025-04-10 21:58:00"
"5661","8.4","2025-04-10 21:58:02"
"5662","8.4","2025-04-10 21:58:04"
"5663","8.4","2025-04-10 21:58:06"
"5664","8.4","2025-04-10 21:58:08"
"5665","8.4","2025-04-10 21:58:10"
"5666","8.4","2025-04-10 21:58:12"
"5667","8.2","2025-04-10 21:58:14"
"5668","8.4","2025-04-10 21:58:16"
"5669","8.4","2025-04-10 21:58:18"
"5670","8.4","2025-04-10 21:58:20"
"5671","8.2","2025-04-10 21:58:22"
"5672","8.1","2025-04-10 21:58:24"
"5673","8.3","2025-04-10 21:58:26"
"5674","8.4","2025-04-10 21:58:28"
"5675","8.4","2025-04-10 21:58:30"
"5676","8.4","2025-04-10 21:58:32"
"5677","8.4","2025-04-10 21:58:34"
"5678","8.4","2025-04-10 21:58:36"
"5679","8.4","2025-04-10 21:58:38"
"5680","8.4","2025-04-10 21:58:40"
"5681","8.4","2025-04-10 21:58:42"
"5682","8.4","2025-04-10 21:58:44"
"5683","8.4","2025-04-10 21:58:46"
"5684","8.3","2025-04-10 21:58:48"
"5685","8.4","2025-04-10 21:58:50"
"5686","8.4","2025-04-10 21:58:52"
"5687","8.4","2025-04-10 21:58:54"
"5688","8.3","2025-04-10 21:58:56"
"5689","8.4","2025-04-10 21:58:58"
"5690","8.4","2025-04-10 21:59:00"
"5691","8.4","2025-04-10 21:59:02"
"5692","8.1","2025-04-10 21:59:04"
"5693","8.4","2025-04-10 21:59:06"
"5694","8.4","2025-04-10 21:59:08"
"5695","8.3","2025-04-10 21:59:10"
"5696","8.4","2025-04-10 21:59:12"
"5697","8.4","2025-04-10 21:59:14"
"5698","8.4","2025-04-10 21:59:16"
"5699","8.4","2025-04-10 21:59:18"
"5700","8.4","2025-04-10 21:59:20"
"5701","8.4","2025-04-10 21:59:22"
"5702","8.4","2025-04-10 21:59:24"
"5703","8.4","2025-04-10 21:59:26"
"5704","8.4","2025-04-10 21:59:28"
"5705","8.4","2025-04-10 21:59:30"
"5706","8.3","2025-04-10 21:59:32"
"5707","8.4","2025-04-10 21:59:34"
"5708","8.4","2025-04-10 21:59:36"
"5709","8.4","2025-04-10 21:59:38"
"5710","8.4","2025-04-10 21:59:40"
"5711","8.4","2025-04-10 21:59:42"
"5712","8.4","2025-04-10 21:59:44"
"5713","8.4","2025-04-10 21:59:46"
"5714","8.4","2025-04-10 21:59:48"
"5715","8.4","2025-04-10 21:59:50"
"5716","8.4","2025-04-10 21:59:52"
"5717","8.4","2025-04-10 21:59:54"
"5718","8.4","2025-04-10 21:59:56"
"5719","8.4","2025-04-10 21:59:58"
"5720","8.4","2025-04-10 22:00:03"
"5721","8.4","2025-04-10 22:00:05"
"5722","8.2","2025-04-10 22:00:07"
"5723","8.2","2025-04-10 22:00:09"
"5724","8.3","2025-04-10 22:00:11"
"5725","8.3","2025-04-10 22:00:13"
"5726","8.4","2025-04-10 22:00:15"
"5727","8.1","2025-04-10 22:00:17"
"5728","8.3","2025-04-10 22:00:19"
"5729","8.4","2025-04-10 22:00:21"
"5730","8.5","2025-04-10 22:00:23"
"5731","8.2","2025-04-10 22:00:25"
"5732","8.4","2025-04-10 22:00:27"
"5733","8.4","2025-04-10 22:00:29"
"5734","8.4","2025-04-10 22:00:31"
"5735","8.4","2025-04-10 22:00:33"
"5736","8.4","2025-04-10 22:00:35"
"5737","8.4","2025-04-10 22:00:37"
"5738","8.4","2025-04-10 22:00:39"
"5739","8.4","2025-04-10 22:00:41"
"5740","8.4","2025-04-10 22:00:43"
"5741","8.4","2025-04-10 22:00:45"
"5742","8.4","2025-04-10 22:00:47"
"5743","8.4","2025-04-10 22:00:49"
"5744","8.4","2025-04-10 22:00:51"
"5745","8.4","2025-04-10 22:00:53"
"5746","8.3","2025-04-10 22:00:55"
"5747","8.4","2025-04-10 22:00:57"
"5748","8.2","2025-04-10 22:00:59"
"5749","8.4","2025-04-10 22:01:01"
"5750","8.3","2025-04-10 22:01:03"
"5751","8.4","2025-04-10 22:01:05"
"5752","8.4","2025-04-10 22:01:07"
"5753","8.4","2025-04-10 22:01:09"
"5754","8.4","2025-04-10 22:01:11"
"5755","8.4","2025-04-10 22:01:13"
"5756","8.4","2025-04-10 22:01:15"
"5757","8.4","2025-04-10 22:01:17"
"5758","8.3","2025-04-10 22:01:19"
"5759","8.3","2025-04-10 22:01:21"
"5760","8.3","2025-04-10 22:01:23"
"5761","8.4","2025-04-10 22:01:25"
"5762","8.4","2025-04-10 22:01:27"
"5763","8.4","2025-04-10 22:01:29"
"5764","8.4","2025-04-10 22:01:31"
"5765","8.4","2025-04-10 22:01:33"
"5766","8.4","2025-04-10 22:01:35"
"5767","8.4","2025-04-10 22:01:37"
"5768","8.4","2025-04-10 22:01:39"
"5769","8.4","2025-04-10 22:01:41"
"5770","8.3","2025-04-10 22:01:43"
"5771","8.3","2025-04-10 22:01:45"
"5772","8.4","2025-04-10 22:01:47"
"5773","8.4","2025-04-10 22:01:49"
"5774","8.3","2025-04-10 22:01:51"
"5775","8.3","2025-04-10 22:01:53"
"5776","8.4","2025-04-10 22:01:55"
"5777","8.4","2025-04-10 22:01:57"
"5778","8.3","2025-04-10 22:01:59"
"5779","8.4","2025-04-10 22:02:01"
"5780","8.3","2025-04-10 22:02:03"
"5781","8.4","2025-04-10 22:02:05"
"5782","8.4","2025-04-10 22:02:07"
"5783","8.4","2025-04-10 22:02:09"
"5784","8.3","2025-04-10 22:02:11"
"5785","8.4","2025-04-10 22:02:13"
"5786","8.3","2025-04-10 22:02:15"
"5787","8.4","2025-04-10 22:02:18"
"5788","8.4","2025-04-10 22:02:19"
"5789","8.4","2025-04-10 22:02:22"
"5790","8.4","2025-04-10 22:02:24"
"5791","8.4","2025-04-10 22:02:26"
"5792","8.4","2025-04-10 22:02:28"
"5793","8.4","2025-04-10 22:02:30"
"5794","8.4","2025-04-10 22:02:32"
"5795","8.4","2025-04-10 22:02:34"
"5796","8.4","2025-04-10 22:02:36"
"5797","8.4","2025-04-10 22:02:38"
"5798","8.4","2025-04-10 22:02:40"
"5799","8.3","2025-04-10 22:02:42"
"5800","8.4","2025-04-10 22:02:44"
"5801","8.4","2025-04-10 22:02:46"
"5802","8.4","2025-04-10 22:02:48"
"5803","8.4","2025-04-10 22:02:50"
"5804","8.4","2025-04-10 22:02:52"
"5805","8.4","2025-04-10 22:02:54"
"5806","8.4","2025-04-10 22:02:56"
"5807","8.2","2025-04-10 22:02:58"
"5808","8.4","2025-04-10 22:03:00"
"5809","8.4","2025-04-10 22:03:02"
"5810","8.4","2025-04-10 22:03:04"
"5811","8.4","2025-04-10 22:03:06"
"5812","8.4","2025-04-10 22:03:08"
"5813","8.4","2025-04-10 22:03:10"
"5814","8.4","2025-04-10 22:03:12"
"5815","8.4","2025-04-10 22:03:14"
"5816","8.4","2025-04-10 22:03:16"
"5817","8.4","2025-04-10 22:03:18"
"5818","8.4","2025-04-10 22:03:20"
"5819","8.4","2025-04-10 22:03:22"
"5820","8.2","2025-04-10 22:03:24"
"5821","8.2","2025-04-10 22:03:26"
"5822","8.4","2025-04-10 22:03:28"
"5823","8.4","2025-04-10 22:03:30"
"5824","8.4","2025-04-10 22:03:32"
"5825","8.4","2025-04-10 22:03:34"
"5826","8.4","2025-04-10 22:03:36"
"5827","8.4","2025-04-10 22:03:38"
"5828","8.4","2025-04-10 22:03:40"
"5829","8.4","2025-04-10 22:03:42"
"5830","8.4","2025-04-10 22:03:44"
"5831","8.3","2025-04-10 22:03:46"
"5832","8.3","2025-04-10 22:03:48"
"5833","8.2","2025-04-10 22:03:50"
"5834","8.4","2025-04-10 22:03:52"
"5835","8.4","2025-04-10 22:03:54"
"5836","8.4","2025-04-10 22:03:56"
"5837","8.4","2025-04-10 22:03:58"
"5838","8.4","2025-04-10 22:04:00"
"5839","8.4","2025-04-10 22:04:02"
"5840","8.4","2025-04-10 22:04:04"
"5841","8.4","2025-04-10 22:04:06"
"5842","8.3","2025-04-10 22:04:08"
"5843","8.4","2025-04-10 22:04:10"
"5844","8.4","2025-04-10 22:04:12"
"5845","8.4","2025-04-10 22:04:14"
"5846","8.3","2025-04-10 22:04:16"
"5847","8.3","2025-04-10 22:04:18"
"5848","8.4","2025-04-10 22:04:20"
"5849","8.4","2025-04-10 22:04:22"
"5850","8.4","2025-04-10 22:04:24"
"5851","8.4","2025-04-10 22:04:26"
"5852","8.4","2025-04-10 22:04:28"
"5853","8.3","2025-04-10 22:04:30"
"5854","8.4","2025-04-10 22:04:32"
"5855","8.4","2025-04-10 22:04:34"
"5856","8.4","2025-04-10 22:04:36"
"5857","8.4","2025-04-10 22:04:38"
"5858","8.3","2025-04-10 22:04:40"
"5859","8.4","2025-04-10 22:04:43"
"5860","8.4","2025-04-10 22:04:45"
"5861","8.3","2025-04-10 22:04:47"
"5862","8.4","2025-04-10 22:04:49"
"5863","8.4","2025-04-10 22:04:51"
"5864","8.4","2025-04-10 22:04:52"
"5865","8.4","2025-04-10 22:04:55"
"5866","8.4","2025-04-10 22:04:56"
"5867","8.2","2025-04-10 22:04:59"
"5868","8.3","2025-04-10 22:05:01"
"5869","8.4","2025-04-10 22:05:03"
"5870","8.4","2025-04-10 22:05:05"
"5871","8.4","2025-04-10 22:05:07"
"5872","8.2","2025-04-10 22:05:09"
"5873","8.4","2025-04-10 22:05:11"
"5874","8.4","2025-04-10 22:05:13"
"5875","8.4","2025-04-10 22:05:15"
"5876","8.4","2025-04-10 22:05:17"
"5877","8.3","2025-04-10 22:05:19"
"5878","8.4","2025-04-10 22:05:21"
"5879","8.4","2025-04-10 22:05:23"
"5880","8.3","2025-04-10 22:05:25"
"5881","8.5","2025-04-10 22:05:27"
"5882","8.4","2025-04-10 22:05:29"
"5883","8.4","2025-04-10 22:05:31"
"5884","8.2","2025-04-10 22:05:33"
"5885","8.4","2025-04-10 22:05:35"
"5886","8.4","2025-04-10 22:05:37"
"5887","8.3","2025-04-10 22:05:39"
"5888","8.4","2025-04-10 22:05:41"
"5889","8.3","2025-04-10 22:05:43"
"5890","8.4","2025-04-10 22:05:45"
"5891","8.3","2025-04-10 22:05:47"
"5892","8.4","2025-04-10 22:05:49"
"5893","8.4","2025-04-10 22:05:51"
"5894","8.3","2025-04-10 22:05:53"
"5895","8.3","2025-04-10 22:05:55"
"5896","8.4","2025-04-10 22:05:57"
"5897","8.4","2025-04-10 22:05:59"
"5898","8.3","2025-04-10 22:06:01"
"5899","8.3","2025-04-10 22:06:03"
"5900","8.4","2025-04-10 22:06:05"
"5901","8.4","2025-04-10 22:06:07"
"5902","8.2","2025-04-10 22:06:09"
"5903","8.4","2025-04-10 22:06:11"
"5904","8.2","2025-04-10 22:06:13"
"5905","8.4","2025-04-10 22:06:15"
"5906","8.4","2025-04-10 22:06:17"
"5907","8.4","2025-04-10 22:06:19"
"5908","8.4","2025-04-10 22:06:21"
"5909","8.3","2025-04-10 22:06:23"
"5910","8.4","2025-04-10 22:06:25"
"5911","8.4","2025-04-10 22:06:27"
"5912","8.4","2025-04-10 22:06:29"
"5913","8.3","2025-04-10 22:06:31"
"5914","8.4","2025-04-10 22:06:33"
"5915","8.2","2025-04-10 22:06:35"
"5916","8.4","2025-04-10 22:06:37"
"5917","8.4","2025-04-10 22:06:39"
"5918","8.4","2025-04-10 22:06:41"
"5919","8.4","2025-04-10 22:06:43"
"5920","8.4","2025-04-10 22:06:45"
"5921","8.4","2025-04-10 22:06:47"
"5922","8.4","2025-04-10 22:06:49"
"5923","8.4","2025-04-10 22:06:51"
"5924","8.4","2025-04-10 22:06:53"
"5925","8.4","2025-04-10 22:06:55"
"5926","8.4","2025-04-10 22:06:57"
"5927","8.3","2025-04-10 22:06:59"
"5928","8.3","2025-04-10 22:07:01"
"5929","8.3","2025-04-10 22:07:03"
"5930","8.3","2025-04-10 22:07:05"
"5931","8.4","2025-04-10 22:07:07"
"5932","8.4","2025-04-10 22:07:09"
"5933","8.3","2025-04-10 22:07:11"
"5934","8.3","2025-04-10 22:07:13"
"5935","8.4","2025-04-10 22:07:15"
"5936","8.4","2025-04-10 22:07:17"
"5937","8.4","2025-04-10 22:07:19"
"5938","8.4","2025-04-10 22:07:21"
"5939","8.3","2025-04-10 22:07:23"
"5940","8.4","2025-04-10 22:07:25"
"5941","8.4","2025-04-10 22:07:27"
"5942","8.4","2025-04-10 22:07:29"
"5943","8.4","2025-04-10 22:07:31"
"5944","8.4","2025-04-10 22:07:33"
"5945","8.4","2025-04-10 22:07:35"
"5946","8.4","2025-04-10 22:07:38"
"5947","8.4","2025-04-10 22:07:40"
"5948","8.4","2025-04-10 22:07:42"
"5949","8.4","2025-04-10 22:07:44"
"5950","8.4","2025-04-10 22:07:46"
"5951","8.4","2025-04-10 22:07:48"
"5952","8.2","2025-04-10 22:07:50"
"5953","8.4","2025-04-10 22:07:52"
"5954","8.4","2025-04-10 22:07:54"
"5955","8.4","2025-04-10 22:07:56"
"5956","8.4","2025-04-10 22:07:58"
"5957","8.4","2025-04-10 22:08:00"
"5958","8.4","2025-04-10 22:08:02"
"5959","8.4","2025-04-10 22:08:04"
"5960","8.4","2025-04-10 22:08:06"
"5961","8.4","2025-04-10 22:08:08"
"5962","8.4","2025-04-10 22:08:10"
"5963","8.4","2025-04-10 22:08:12"
"5964","8.4","2025-04-10 22:08:14"
"5965","8.4","2025-04-10 22:08:16"
"5966","8.3","2025-04-10 22:08:18"
"5967","8.1","2025-04-10 22:08:20"
"5968","8.5","2025-04-10 22:08:22"
"5969","8.5","2025-04-10 22:08:24"
